ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
21,7,15.531445000000001,16.027873333333336,38.16675333333333,38.61814666666667,70,15.779659166666669,38.39245
22,7,16.027873333333336,16.52430166666667,38.16675333333333,38.61814666666667,52,16.276087500000003,38.39245
23,7,16.52430166666667,17.02073,38.16675333333333,38.61814666666667,8,16.772515833333337,38.39245
24,7,17.02073,17.517158333333334,38.16675333333333,38.61814666666667,3,17.268944166666667,38.39245
25,7,17.517158333333334,18.01358666666667,38.16675333333333,38.61814666666667,0,17.7653725,38.39245
26,7,18.01358666666667,18.510015000000003,38.16675333333333,38.61814666666667,5,18.261800833333336,38.39245
27,7,18.510015000000003,19.006443333333337,38.16675333333333,38.61814666666667,0,18.75822916666667,38.39245
28,7,19.006443333333337,19.502871666666667,38.16675333333333,38.61814666666667,0,19.2546575,38.39245
29,7,19.502871666666667,19.9993,38.16675333333333,38.61814666666667,0,19.751085833333335,38.39245
0,8,5.10645,5.602878333333333,38.61814666666667,39.069539999999996,0,5.354664166666666,38.84384333333333
1,8,5.602878333333333,6.099306666666666,38.61814666666667,39.069539999999996,0,5.8510925,38.84384333333333
2,8,6.099306666666666,6.5957349999999995,38.61814666666667,39.069539999999996,0,6.347520833333332,38.84384333333333
3,8,6.5957349999999995,7.092163333333334,38.61814666666667,39.069539999999996,0,6.8439491666666665,38.84384333333333
4,8,7.092163333333334,7.588591666666667,38.61814666666667,39.069539999999996,0,7.340377500000001,38.84384333333333
5,8,7.588591666666667,8.08502,38.61814666666667,39.069539999999996,0,7.836805833333333,38.84384333333333
6,8,8.08502,8.581448333333334,38.61814666666667,39.069539999999996,0,8.333234166666667,38.84384333333333
7,8,8.581448333333334,9.077876666666667,38.61814666666667,39.069539999999996,0,8.829662500000001,38.84384333333333
8,8,9.077876666666667,9.574305,38.61814666666667,39.069539999999996,0,9.326090833333334,38.84384333333333
9,8,9.574305,10.070733333333333,38.61814666666667,39.069539999999996,0,9.822519166666666,38.84384333333333
10,8,10.070733333333333,10.567161666666667,38.61814666666667,39.069539999999996,0,10.3189475,38.84384333333333
11,8,10.567161666666667,11.063590000000001,38.61814666666667,39.069539999999996,0,10.815375833333334,38.84384333333333
12,8,11.063590000000001,11.560018333333334,38.61814666666667,39.069539999999996,0,11.311804166666668,38.84384333333333
